Order No,Time from Pickup to Arrival
Order_No_659,2107.69
Order_No_15437,2112.56
Order_No_6215,1318.8
Order_No_7036,182.99
Order_No_27714,2462.51
Order_No_4787,1079.19
Order_No_25359,1104.74
Order_No_8678,2077.28
Order_No_813,873.49
Order_No_16159,1518.16
Order_No_24941,1788.91
Order_No_5224,2492.8
Order_No_14918,2097.54
Order_No_13511,250.88
Order_No_27785,1899.84
Order_No_7771,2404.23
Order_No_22257,2134.44
Order_No_23090,1746.17
Order_No_19437,1241.11
Order_No_23365,2276.24
Order_No_19245,1379.98
Order_No_6082,1978.13
Order_No_10457,2421.85
Order_No_13991,1431.2
Order_No_18566,1281.39
Order_No_8745,2193.87
Order_No_23781,1423.99
Order_No_22378,1531.91
Order_No_5957,1449.43
Order_No_24719,1069.92
Order_No_28083,1003.11
Order_No_3568,1240.83
Order_No_13809,1317.29
Order_No_23615,630.24
Order_No_4565,969.81
Order_No_6689,1066.58
Order_No_20270,975.18
Order_No_5355,1886.34
Order_No_18936,1718.44
Order_No_21915,899.36
Order_No_5769,2192.55
Order_No_24600,1355.75
Order_No_2516,1734.47
Order_No_2741,1025.72
Order_No_10411,2381.14
Order_No_113,944.44
Order_No_1411,2002.45
Order_No_11580,1048.68
Order_No_3184,1272.79
Order_No_5625,1118.8
Order_No_26936,2977.0
Order_No_3176,1384.08
Order_No_5264,1434.08
Order_No_23798,2201.26
Order_No_2217,1230.24
Order_No_19227,1202.27
Order_No_20606,2288.79
Order_No_7680,2657.92
Order_No_25392,1108.93
Order_No_1409,2131.8
Order_No_4154,2257.13
Order_No_3305,485.53
Order_No_13539,2438.33
Order_No_18106,1468.86
Order_No_25675,1562.89
Order_No_23816,1251.15
Order_No_2137,1150.32
Order_No_4071,466.63
Order_No_320,1489.72
Order_No_18898,1104.6
Order_No_10113,2531.15
Order_No_25382,2217.86
Order_No_18659,1270.84
Order_No_19258,1812.42
Order_No_18835,2810.56
Order_No_20994,2316.16
Order_No_8944,1425.14
Order_No_7276,1824.98
Order_No_8520,1927.45
Order_No_6801,1178.82
Order_No_27515,1923.99
Order_No_17106,2669.13
Order_No_5235,1656.77
Order_No_21765,1437.53
Order_No_2474,1323.44
Order_No_12747,544.64
Order_No_5718,1009.92
Order_No_15841,2257.1
Order_No_1933,1258.43
Order_No_832,272.9
Order_No_3257,1162.64
Order_No_17050,1416.74
Order_No_17972,1456.91
Order_No_14395,2132.17
Order_No_25934,1195.64
Order_No_25925,1122.75
Order_No_27344,1724.68
Order_No_4976,2411.29
Order_No_23035,2212.99
Order_No_19949,1291.78
Order_No_3482,1158.75
Order_No_15494,1189.07
Order_No_24712,1046.06
Order_No_609,2983.99
Order_No_23803,1114.59
Order_No_6463,883.03
Order_No_5868,969.53
Order_No_6377,723.78
Order_No_9795,1151.47
Order_No_2098,1124.4
Order_No_1762,1081.49
Order_No_7725,2325.68
Order_No_24840,2654.19
Order_No_1405,1817.41
Order_No_5551,1446.42
Order_No_18680,862.59
Order_No_14488,1146.26
Order_No_17521,2021.24
Order_No_28258,2007.69
Order_No_27434,1321.39
Order_No_9085,1420.64
Order_No_7831,774.31
Order_No_10613,978.43
Order_No_17205,1227.53
Order_No_27359,1245.45
Order_No_1372,2009.34
Order_No_21894,2019.65
Order_No_21813,1398.17
Order_No_18318,510.42
Order_No_18396,2386.21
Order_No_25332,1752.27
Order_No_19941,2185.61
Order_No_4328,1083.75
Order_No_26199,1558.94
Order_No_4508,1305.85
Order_No_10900,1488.4
Order_No_16923,1195.7
Order_No_17359,1428.33
Order_No_18211,1997.82
Order_No_26578,1980.27
Order_No_1516,2078.23
Order_No_273,967.12
Order_No_22061,1385.55
Order_No_21980,2061.83
Order_No_28007,1082.21
Order_No_10216,1176.33
Order_No_26029,1084.02
Order_No_27076,3120.35
Order_No_19952,1178.23
Order_No_14336,1023.33
Order_No_7503,2798.03
Order_No_8955,1690.42
Order_No_20258,945.64
Order_No_5661,1852.29
Order_No_5648,589.22
Order_No_7702,2942.46
Order_No_16965,1834.81
Order_No_26500,1322.84
Order_No_6040,1238.61
Order_No_25800,1173.46
Order_No_11121,1896.24
Order_No_23689,1980.27
Order_No_17335,2334.16
Order_No_4410,1848.0
Order_No_16054,1178.21
Order_No_22406,907.39
Order_No_6340,1269.07
Order_No_10370,848.97
Order_No_14622,1195.11
Order_No_17195,825.75
Order_No_22397,1293.05
Order_No_15077,2174.36
Order_No_997,1161.05
Order_No_204,1977.58
Order_No_11360,1837.1
Order_No_22787,1122.6
Order_No_13537,1520.52
Order_No_25741,1994.28
Order_No_3804,1520.28
Order_No_1692,1422.59
Order_No_21459,1196.51
Order_No_9401,1374.14
Order_No_13612,2463.53
Order_No_7319,878.43
Order_No_776,1333.81
Order_No_10012,1430.0
Order_No_16243,3284.62
Order_No_8950,1979.96
Order_No_16574,1010.55
Order_No_16436,1880.04
Order_No_23162,1961.66
Order_No_9760,600.68
Order_No_16271,2333.68
Order_No_21104,1509.53
Order_No_14449,2279.93
Order_No_14679,1580.47
Order_No_21638,1088.06
Order_No_7762,588.04
Order_No_5381,1324.16
Order_No_9298,1519.14
Order_No_17800,1425.46
Order_No_5580,1351.87
Order_No_22046,967.99
Order_No_15144,2251.82
Order_No_19799,1888.35
Order_No_28141,1608.87
Order_No_8230,1466.67
Order_No_23462,2319.28
Order_No_5188,1360.4
Order_No_27427,1764.98
Order_No_25830,1482.97
Order_No_18383,873.92
Order_No_20250,972.24
Order_No_6310,864.49
Order_No_4762,1936.45
Order_No_19757,918.34
Order_No_7455,1202.31
Order_No_14733,1473.88
Order_No_20866,1788.85
Order_No_21490,1820.46
Order_No_28057,1517.59
Order_No_27900,1115.19
Order_No_7354,1205.85
Order_No_6864,1184.96
Order_No_5514,2461.05
Order_No_7873,1337.67
Order_No_11049,958.23
Order_No_23784,1310.07
Order_No_6194,2275.27
Order_No_511,851.96
Order_No_8202,1275.41
Order_No_5121,882.78
Order_No_2790,1580.6
Order_No_9503,1872.7
Order_No_24498,1175.32
Order_No_6737,1998.4
Order_No_8932,1162.9
Order_No_6516,810.52
Order_No_22060,1162.01
Order_No_19880,1736.2
Order_No_11254,2488.8
Order_No_22807,1708.67
Order_No_22976,1357.1
Order_No_10153,1223.86
Order_No_540,1424.76
Order_No_21149,1450.41
Order_No_4184,966.21
Order_No_18295,1368.2
Order_No_27780,736.89
Order_No_4944,1383.69
Order_No_23754,1399.31
Order_No_4101,1444.2
Order_No_14097,1988.53
Order_No_25589,1519.8
Order_No_746,1004.07
Order_No_28192,2328.52
Order_No_10608,1445.59
Order_No_18799,1123.64
Order_No_5945,1664.93
Order_No_11567,3342.1
Order_No_16234,1532.52
Order_No_24914,1286.0
Order_No_3897,1914.05
Order_No_11377,1568.18
Order_No_11017,2078.17
Order_No_27175,715.25
Order_No_3365,785.84
Order_No_9830,1343.38
Order_No_5600,1719.6
Order_No_10415,1542.15
Order_No_14921,1859.22
Order_No_3538,1239.25
Order_No_270,1216.01
Order_No_24445,917.39
Order_No_19967,1489.37
Order_No_12177,1021.71
Order_No_5574,1748.63
Order_No_23761,1383.31
Order_No_20802,2183.69
Order_No_13906,1039.97
Order_No_5812,2002.94
Order_No_25697,2990.73
Order_No_3075,1895.01
Order_No_12409,954.69
Order_No_1837,1239.24
Order_No_11158,1771.63
Order_No_25178,1306.66
Order_No_4282,812.8
Order_No_10812,1386.65
Order_No_21061,948.1
Order_No_2064,1344.87
Order_No_18920,1104.33
Order_No_15104,2247.24
Order_No_26131,1696.53
Order_No_8001,1644.85
Order_No_11748,1227.67
Order_No_25835,1001.63
Order_No_9426,824.06
Order_No_26093,2231.68
Order_No_8531,732.09
Order_No_6197,2067.53
Order_No_7128,1992.28
Order_No_26742,1210.4
Order_No_14794,1698.87
Order_No_24488,3033.58
Order_No_16298,910.76
Order_No_12045,1328.41
Order_No_10398,1393.44
Order_No_2328,1971.21
Order_No_6993,2012.5
Order_No_15337,1334.97
Order_No_6747,2494.7
Order_No_12790,1171.78
Order_No_8730,2521.83
Order_No_12530,2021.13
Order_No_8653,1614.65
Order_No_3396,947.3
Order_No_7040,1075.75
Order_No_953,1565.84
Order_No_11623,1673.8
Order_No_10853,1290.85
Order_No_27102,967.63
Order_No_22047,2307.07
Order_No_22817,1029.24
Order_No_20232,2671.44
Order_No_27807,1718.74
Order_No_11621,1175.16
Order_No_8433,1921.85
Order_No_19295,1151.97
Order_No_6155,1388.55
Order_No_13104,954.68
Order_No_11507,1369.98
Order_No_17505,1311.87
Order_No_21718,1772.39
Order_No_17404,1579.27
Order_No_14949,1598.57
Order_No_14889,587.19
Order_No_18719,949.93
Order_No_9632,1396.61
Order_No_7382,849.4
Order_No_28064,1352.28
Order_No_7216,1241.92
Order_No_11865,1237.05
Order_No_3793,1464.69
Order_No_1198,1400.75
Order_No_11224,1189.08
Order_No_24716,1308.24
Order_No_1606,2084.21
Order_No_3046,1899.29
Order_No_5554,1378.37
Order_No_453,1869.75
Order_No_4709,868.37
Order_No_5759,1538.29
Order_No_15008,1476.09
Order_No_26009,1058.19
Order_No_1535,1488.24
Order_No_15914,2304.94
Order_No_8259,1737.99
Order_No_10045,1449.19
Order_No_10265,1635.14
Order_No_18209,902.83
Order_No_6088,1376.0
Order_No_15249,2039.86
Order_No_23361,1692.75
Order_No_11820,1406.91
Order_No_16517,1482.51
Order_No_13046,1182.76
Order_No_24403,3060.7
Order_No_2211,965.33
Order_No_2324,1162.45
Order_No_2359,2427.72
Order_No_18850,1227.62
Order_No_24932,1484.01
Order_No_26190,1344.53
Order_No_18205,1520.67
Order_No_7540,1273.35
Order_No_8578,1001.78
Order_No_24917,1582.1
Order_No_636,1565.17
Order_No_15750,2076.43
Order_No_12978,2516.77
Order_No_5831,1184.04
Order_No_18355,995.57
Order_No_1016,1112.45
Order_No_13268,978.27
Order_No_13003,1921.68
Order_No_1697,1448.97
Order_No_14448,1431.85
Order_No_13108,2007.08
Order_No_6802,2963.33
Order_No_14454,2144.59
Order_No_23903,1905.15
Order_No_4106,1719.91
Order_No_14689,1159.11
Order_No_11355,1257.28
Order_No_16455,1282.41
Order_No_15972,1145.07
Order_No_1121,1330.8
Order_No_23767,1329.59
Order_No_12454,1959.65
Order_No_2183,2312.88
Order_No_10395,1767.04
Order_No_23792,1099.44
Order_No_1122,1225.84
Order_No_2353,1863.62
Order_No_21219,1353.63
Order_No_6700,2630.17
Order_No_26034,1921.65
Order_No_13386,2215.02
Order_No_3755,711.19
Order_No_17307,2938.93
Order_No_23049,3139.25
Order_No_26899,2337.4
Order_No_25833,1793.14
Order_No_3828,1084.23
Order_No_13454,1551.72
Order_No_23590,1757.79
Order_No_20451,1485.23
Order_No_2757,889.78
Order_No_13692,1680.8
Order_No_24450,2025.26
Order_No_5596,1816.91
Order_No_23973,1125.75
Order_No_18147,786.51
Order_No_16903,1608.0
Order_No_18036,1770.55
Order_No_19219,1474.77
Order_No_10413,1234.97
Order_No_13515,1473.74
Order_No_4864,1894.06
Order_No_22422,1015.36
Order_No_23183,1586.43
Order_No_8015,2054.99
Order_No_22657,1679.01
Order_No_18025,1905.5
Order_No_23184,1147.66
Order_No_21169,2536.52
Order_No_19984,1722.48
Order_No_98,1086.38
Order_No_10418,2874.74
Order_No_27376,1979.24
Order_No_23582,1096.23
Order_No_11804,1999.65
Order_No_13210,861.18
Order_No_20615,1792.08
Order_No_13936,1024.25
Order_No_22658,1716.07
Order_No_4269,1726.12
Order_No_11791,3495.55
Order_No_19481,1209.92
Order_No_6434,2423.61
Order_No_13512,1876.61
Order_No_26682,1223.77
Order_No_19732,1961.0
Order_No_19686,3031.71
Order_No_20272,1040.36
Order_No_21065,999.03
Order_No_11638,1605.24
Order_No_26140,1154.88
Order_No_2569,2176.29
Order_No_8633,897.94
Order_No_13149,1400.15
Order_No_26185,3905.35
Order_No_14108,2030.36
Order_No_7904,1327.44
Order_No_16467,1253.45
Order_No_19970,1384.16
Order_No_18547,508.58
Order_No_16216,709.16
Order_No_15145,1153.86
Order_No_7141,1522.4
Order_No_21815,1600.27
Order_No_11281,1371.89
Order_No_1043,2816.88
Order_No_4721,1576.34
Order_No_22180,1036.87
Order_No_27518,2069.48
Order_No_4123,1193.47
Order_No_7519,2533.33
Order_No_25652,1721.45
Order_No_17024,753.42
Order_No_11118,973.87
Order_No_1128,1718.09
Order_No_10075,1515.0
Order_No_8024,1932.03
Order_No_8934,1354.9
Order_No_21279,1327.49
Order_No_20438,1359.06
Order_No_27037,1521.07
Order_No_18603,1249.54
Order_No_21177,1524.38
Order_No_7457,769.09
Order_No_14620,814.71
Order_No_14469,1185.08
Order_No_11080,2633.55
Order_No_14153,1882.36
Order_No_5732,921.9
Order_No_23949,1360.74
Order_No_15927,1540.11
Order_No_21318,560.54
Order_No_27338,1414.46
Order_No_4386,1333.19
Order_No_9114,2081.51
Order_No_16998,1158.15
Order_No_7895,1179.92
Order_No_8945,2156.04
Order_No_21154,1525.1
Order_No_3516,1712.0
Order_No_2669,1111.43
Order_No_11951,1211.78
Order_No_23684,1128.83
Order_No_15181,964.6
Order_No_1188,1249.36
Order_No_21284,2146.94
Order_No_16630,1589.87
Order_No_1785,1917.55
Order_No_21789,1369.65
Order_No_21479,2111.01
Order_No_23160,1493.31
Order_No_21519,810.52
Order_No_972,1296.93
Order_No_12761,1481.19
Order_No_20182,1530.58
Order_No_8716,2235.41
Order_No_10615,1992.68
Order_No_143,1334.98
Order_No_21215,1600.0
Order_No_24519,891.99
Order_No_14722,1809.73
Order_No_7496,800.43
Order_No_6222,1421.8
Order_No_25548,1087.71
Order_No_18769,2167.09
Order_No_23988,1579.91
Order_No_2793,1352.74
Order_No_14082,832.21
Order_No_14628,1493.41
Order_No_9768,1790.38
Order_No_23815,2023.84
Order_No_18823,993.0
Order_No_13817,725.2
Order_No_15557,1469.68
Order_No_13779,2761.51
Order_No_21922,1709.41
Order_No_9449,2009.77
Order_No_6645,1455.43
Order_No_24718,2276.12
Order_No_6007,1790.35
Order_No_15231,2341.25
Order_No_19658,720.46
Order_No_16681,927.62
Order_No_20181,1357.62
Order_No_4134,1857.72
Order_No_18248,1203.6
Order_No_24681,1311.41
Order_No_27897,1422.71
Order_No_13521,1512.08
Order_No_411,2697.68
Order_No_4116,1506.64
Order_No_16861,1579.21
Order_No_866,1964.17
Order_No_20516,1960.82
Order_No_26962,1333.97
Order_No_19873,894.57
Order_No_23515,841.29
Order_No_19574,2462.38
Order_No_16559,1400.79
Order_No_11723,1047.52
Order_No_20243,1121.23
Order_No_17881,2643.58
Order_No_19328,2341.5
Order_No_3604,2256.76
Order_No_73,942.22
Order_No_14377,1000.35
Order_No_11238,2363.0
Order_No_432,3484.83
Order_No_8550,1967.59
Order_No_15072,2607.59
Order_No_27504,1046.91
Order_No_5539,970.87
Order_No_9953,2546.13
Order_No_2271,1338.78
Order_No_16344,1624.73
Order_No_23993,1144.68
Order_No_26359,2670.45
Order_No_5431,975.34
Order_No_6650,2126.68
Order_No_12307,1190.46
Order_No_25031,1348.07
Order_No_14987,1100.19
Order_No_20039,1376.04
Order_No_7250,1043.05
Order_No_26312,1272.63
Order_No_24763,1205.67
Order_No_7975,1298.61
Order_No_4704,1254.88
Order_No_22783,834.68
Order_No_18743,2282.21
Order_No_26987,1883.8
Order_No_1527,693.55
Order_No_20617,1079.28
Order_No_9539,894.88
Order_No_26927,996.19
Order_No_22276,3585.3
Order_No_11962,2416.17
Order_No_4499,1058.86
Order_No_19542,1221.89
Order_No_9386,1081.32
Order_No_22969,1144.29
Order_No_19985,1562.56
Order_No_21856,1686.66
Order_No_3752,1130.63
Order_No_13832,950.41
Order_No_9069,2651.39
Order_No_23071,1247.59
Order_No_1786,2121.98
Order_No_8058,2154.5
Order_No_21608,2192.79
Order_No_27429,1601.15
Order_No_14977,1178.53
Order_No_19852,1530.84
Order_No_3479,2349.1
Order_No_4495,2253.81
Order_No_2058,808.56
Order_No_2194,821.77
Order_No_7325,1477.97
Order_No_17713,1347.58
Order_No_12668,1536.62
Order_No_21319,1388.64
Order_No_469,846.7
Order_No_20045,2248.15
Order_No_27728,1193.12
Order_No_22466,735.51
Order_No_16501,401.76
Order_No_13598,1350.11
Order_No_13811,1489.22
Order_No_21777,1638.17
Order_No_6043,1170.66
Order_No_26830,3502.82
Order_No_6762,2012.21
Order_No_15305,2680.73
Order_No_4408,1284.92
Order_No_26137,1182.34
Order_No_23528,1364.95
Order_No_3847,1224.1
Order_No_548,1154.13
Order_No_3971,1921.53
Order_No_22542,1201.92
Order_No_25995,2181.74
Order_No_1253,1292.15
Order_No_8715,1383.78
Order_No_7484,1472.18
Order_No_424,1198.06
Order_No_20976,1104.12
Order_No_25201,3097.99
Order_No_7929,1623.11
Order_No_21643,1821.36
Order_No_23435,2058.45
Order_No_4520,1585.68
Order_No_1598,1714.62
Order_No_27941,1457.16
Order_No_19603,1353.88
Order_No_27219,1689.59
Order_No_355,699.31
Order_No_10493,2545.73
Order_No_17691,1661.76
Order_No_10058,2504.57
Order_No_17437,1822.99
Order_No_25176,2619.0
Order_No_20320,1090.36
Order_No_881,2016.53
Order_No_21454,1385.7
Order_No_14836,1273.5
Order_No_17617,1779.88
Order_No_1801,2006.28
Order_No_26074,892.54
Order_No_22531,1275.51
Order_No_16642,1432.83
Order_No_16425,1851.59
Order_No_7435,1695.1
Order_No_20694,1460.6
Order_No_23221,1137.54
Order_No_9787,1730.64
Order_No_22737,1071.85
Order_No_963,2190.81
Order_No_12765,765.57
Order_No_1908,1358.77
Order_No_22070,1663.19
Order_No_8952,2132.75
Order_No_1286,1004.48
Order_No_27178,2030.42
Order_No_3400,2023.06
Order_No_10938,2384.18
Order_No_1551,835.8
Order_No_11974,1897.52
Order_No_14828,1307.52
Order_No_11624,2181.87
Order_No_2416,1142.06
Order_No_21593,3166.82
Order_No_9187,1798.88
Order_No_25212,1060.96
Order_No_15486,947.49
Order_No_19160,733.52
Order_No_17349,1858.32
Order_No_25973,1288.86
Order_No_23523,1809.89
Order_No_2878,1337.45
Order_No_3922,2205.43
Order_No_892,937.33
Order_No_15263,1449.79
Order_No_24652,730.61
Order_No_13128,1603.14
Order_No_15120,1443.14
Order_No_6692,1126.83
Order_No_28107,1738.5
Order_No_27257,1601.03
Order_No_25286,1391.33
Order_No_7910,1447.72
Order_No_2927,1461.52
Order_No_3917,2522.49
Order_No_24039,1576.69
Order_No_22705,1337.76
Order_No_18268,1809.44
Order_No_14678,2834.67
Order_No_25422,2042.58
Order_No_11691,1513.29
Order_No_3035,1383.18
Order_No_26176,1281.81
Order_No_27183,566.44
Order_No_25478,2192.49
Order_No_5838,1688.92
Order_No_15961,1258.02
Order_No_17773,1260.66
Order_No_15683,1283.48
Order_No_17716,2374.84
Order_No_3614,1415.15
Order_No_4425,1584.25
Order_No_23380,2094.19
Order_No_15718,1348.63
Order_No_16049,715.06
Order_No_19917,1515.25
Order_No_4233,1101.15
Order_No_24142,1410.01
Order_No_13,771.91
Order_No_25192,1817.53
Order_No_5765,743.22
Order_No_14568,1109.11
Order_No_10915,1496.07
Order_No_21799,1375.8
Order_No_7077,1107.92
Order_No_12330,1571.68
Order_No_10157,1954.23
Order_No_2121,1687.6
Order_No_5502,983.37
Order_No_22550,731.07
Order_No_26944,1207.24
Order_No_21839,788.28
Order_No_4056,2091.77
Order_No_25685,857.46
Order_No_7190,1762.28
Order_No_19836,2140.33
Order_No_17254,2899.76
Order_No_19257,877.67
Order_No_2791,1789.7
Order_No_7301,1178.61
Order_No_9870,1346.58
Order_No_27786,1270.37
Order_No_18600,846.17
Order_No_15823,1233.19
Order_No_23080,1529.37
Order_No_13238,1220.19
Order_No_17591,703.04
Order_No_8558,1877.98
Order_No_1421,1622.08
Order_No_6113,1766.55
Order_No_12896,832.92
Order_No_14324,2571.18
Order_No_14668,1327.61
Order_No_6943,867.52
Order_No_4646,1818.31
Order_No_12341,1143.01
Order_No_8278,959.61
Order_No_14907,1331.29
Order_No_16573,1199.6
Order_No_27082,2322.37
Order_No_23473,1158.4
Order_No_10519,2199.11
Order_No_16785,2491.99
Order_No_5204,1282.54
Order_No_4651,1228.19
Order_No_25977,1156.01
Order_No_22483,720.77
Order_No_1393,2164.56
Order_No_21884,1685.17
Order_No_19617,971.44
Order_No_8580,1065.26
Order_No_18606,1208.5
Order_No_7401,2617.81
Order_No_3642,2751.2
Order_No_23827,1924.88
Order_No_7573,2162.4
Order_No_17394,1248.75
Order_No_22379,1460.18
Order_No_18516,1884.11
Order_No_4157,778.14
Order_No_22608,1083.88
Order_No_18319,1455.98
Order_No_676,984.89
Order_No_5942,1598.82
Order_No_21732,1981.75
Order_No_5569,1536.71
Order_No_22130,2112.23
Order_No_16097,2098.22
Order_No_2399,2210.83
Order_No_1137,1396.41
Order_No_25516,2016.08
Order_No_23322,1357.38
Order_No_6470,1118.74
Order_No_26996,1524.21
Order_No_11672,1501.32
Order_No_27806,1579.49
Order_No_23838,1336.18
Order_No_23200,1688.68
Order_No_4885,1778.71
Order_No_22036,977.31
Order_No_10624,1788.92
Order_No_3777,913.06
Order_No_7368,1248.26
Order_No_10152,926.43
Order_No_14596,1431.47
Order_No_6131,1728.52
Order_No_2931,1473.63
Order_No_21438,1760.69
Order_No_5875,1687.73
Order_No_3859,1451.12
Order_No_7915,1174.63
Order_No_15665,1084.6
Order_No_14605,687.09
Order_No_1590,1155.95
Order_No_25039,1052.81
Order_No_25313,1238.45
Order_No_5177,2004.57
Order_No_21858,2632.37
Order_No_11001,1637.12
Order_No_15381,1191.76
Order_No_26705,898.72
Order_No_9093,1237.3
Order_No_24299,1492.44
Order_No_27790,2129.28
Order_No_21520,2111.17
Order_No_9594,1031.62
Order_No_10420,1019.43
Order_No_17278,988.49
Order_No_8570,1521.58
Order_No_7855,1962.16
Order_No_25704,1172.35
Order_No_12107,1033.09
Order_No_21943,601.14
Order_No_28178,1386.3
Order_No_16168,1512.93
Order_No_4782,606.2
Order_No_8992,1876.08
Order_No_15974,1269.33
Order_No_1431,1389.47
Order_No_23346,1474.2
Order_No_24626,1896.72
Order_No_16544,2798.26
Order_No_13652,1200.36
Order_No_27476,1910.11
Order_No_27497,2135.08
Order_No_5748,1081.85
Order_No_28189,1425.92
Order_No_4892,1585.34
Order_No_22557,1865.73
Order_No_2417,1217.62
Order_No_17251,1302.3
Order_No_24444,2847.72
Order_No_1974,2924.91
Order_No_6299,2141.46
Order_No_26054,838.64
Order_No_17874,927.62
Order_No_18795,3321.95
Order_No_6947,894.98
Order_No_27221,1233.76
Order_No_7244,509.15
Order_No_19817,707.52
Order_No_18542,1692.74
Order_No_9911,1473.17
Order_No_4445,1662.09
Order_No_226,2200.56
Order_No_11535,990.86
Order_No_11284,676.02
Order_No_13458,2133.31
Order_No_14442,1930.21
Order_No_20685,1919.59
Order_No_16404,1425.06
Order_No_25650,2747.34
Order_No_818,1688.38
Order_No_14594,936.49
Order_No_15440,1703.94
Order_No_16673,1925.22
Order_No_6512,1249.4
Order_No_23247,1210.21
Order_No_15959,2068.61
Order_No_16383,1262.42
Order_No_17403,1210.19
Order_No_19561,1216.17
Order_No_27832,1641.92
Order_No_24733,1120.27
Order_No_15429,2264.26
Order_No_12894,1129.78
Order_No_27727,2078.95
Order_No_11568,1196.84
Order_No_13195,1510.99
Order_No_16359,1621.29
Order_No_806,1544.16
Order_No_12687,811.58
Order_No_1757,979.67
Order_No_25510,1055.83
Order_No_17033,1208.74
Order_No_23294,1402.11
Order_No_728,2652.67
Order_No_21158,1404.46
Order_No_16636,1381.04
Order_No_27604,964.09
Order_No_14887,833.51
Order_No_5644,1788.58
Order_No_18915,1558.62
Order_No_22974,1106.03
Order_No_8291,1336.03
Order_No_10363,3209.49
Order_No_6331,848.41
Order_No_15921,1612.02
Order_No_1264,1900.52
Order_No_22283,1404.16
Order_No_10902,1536.16
Order_No_12960,2175.06
Order_No_20260,754.99
Order_No_5929,825.2
Order_No_20283,1555.23
Order_No_7572,1066.07
Order_No_8350,1405.21
Order_No_8854,1178.09
Order_No_11575,1011.56
Order_No_7819,1410.39
Order_No_9793,1417.36
Order_No_6759,1386.59
Order_No_12820,1760.91
Order_No_16139,1949.41
Order_No_6666,867.45
Order_No_11373,531.28
Order_No_21541,1942.22
Order_No_9977,1314.45
Order_No_19299,1304.6
Order_No_22457,1984.89
Order_No_7676,1009.92
Order_No_13432,908.94
Order_No_27961,834.16
Order_No_2279,870.7
Order_No_23202,1304.64
Order_No_5233,2609.72
Order_No_3015,1297.66
Order_No_11466,1120.18
Order_No_22786,1763.69
Order_No_18595,936.55
Order_No_6275,2233.77
Order_No_17395,2199.1
Order_No_8729,1715.4
Order_No_17087,1341.8
Order_No_21625,1333.3
Order_No_8561,1964.08
Order_No_26986,1079.27
Order_No_14184,1191.11
Order_No_23524,2312.96
Order_No_8304,2572.19
Order_No_3988,1250.07
Order_No_8931,961.21
Order_No_7279,1367.5
Order_No_24315,1200.8
Order_No_3173,1003.78
Order_No_18250,1531.08
Order_No_27715,1052.7
Order_No_308,647.47
Order_No_7394,2282.7
Order_No_3640,1979.63
Order_No_6223,1032.57
Order_No_25643,1830.72
Order_No_323,1012.29
Order_No_3831,1665.72
Order_No_13187,985.87
Order_No_2440,1011.8
Order_No_20842,1495.49
Order_No_7795,1592.62
Order_No_20400,1836.14
Order_No_16509,995.11
Order_No_3733,941.82
Order_No_27551,3308.62
Order_No_23875,1700.12
Order_No_6999,1534.02
Order_No_25380,1452.54
Order_No_13119,797.43
Order_No_18601,1636.91
Order_No_4471,1577.62
Order_No_10616,1352.45
Order_No_28265,1816.04
Order_No_4630,882.78
Order_No_2726,1352.82
Order_No_24453,1221.57
Order_No_4537,1707.14
Order_No_22124,1498.8
Order_No_23082,1647.49
Order_No_14685,1709.38
Order_No_4612,1797.5
Order_No_3764,1597.72
Order_No_20796,1433.78
Order_No_27831,2108.12
Order_No_4082,609.34
Order_No_15302,808.29
Order_No_28164,2156.49
Order_No_17025,2133.67
Order_No_2317,2479.94
Order_No_10038,2691.21
Order_No_26725,1359.0
Order_No_9675,507.7
Order_No_12518,1301.59
Order_No_8734,2277.72
Order_No_21276,1056.64
Order_No_16248,1867.48
Order_No_8939,1761.35
Order_No_10745,1821.22
Order_No_8529,956.25
Order_No_17674,1038.67
Order_No_20406,1222.0
Order_No_23036,1938.74
Order_No_26558,1966.5
Order_No_13244,1493.52
Order_No_7048,1171.3
Order_No_26846,1831.56
Order_No_19140,1116.68
Order_No_15996,1139.17
Order_No_3170,1080.78
Order_No_17136,678.12
Order_No_27316,2245.78
Order_No_12398,1085.52
Order_No_17987,1364.64
Order_No_18280,1216.65
Order_No_16370,916.2
Order_No_20473,1046.37
Order_No_27337,3652.21
Order_No_12944,834.38
Order_No_11511,1724.11
Order_No_17475,1919.76
Order_No_15,1670.85
Order_No_23494,799.13
Order_No_14182,2605.73
Order_No_3748,1926.94
Order_No_14445,1066.92
Order_No_4557,735.99
Order_No_18931,1874.95
Order_No_21511,1282.43
Order_No_23350,1103.13
Order_No_4679,975.95
Order_No_9936,1359.42
Order_No_16031,1517.29
Order_No_2247,1794.83
Order_No_17619,2254.56
Order_No_1159,1964.45
Order_No_5118,2380.77
Order_No_10972,1799.62
Order_No_22291,1302.34
Order_No_27048,1641.73
Order_No_8910,1814.38
Order_No_7715,2350.58
Order_No_23329,675.62
Order_No_7452,1106.81
Order_No_25783,2870.83
Order_No_18496,1990.68
Order_No_23818,994.46
Order_No_7824,1445.12
Order_No_23896,2276.95
Order_No_1940,1338.25
Order_No_17944,1120.58
Order_No_11852,1842.51
Order_No_6084,1221.57
Order_No_6388,1703.73
Order_No_6789,59.54
Order_No_1638,2014.19
Order_No_10461,1819.56
Order_No_78,1369.78
Order_No_19726,2480.19
Order_No_19368,1605.46
Order_No_23164,1353.47
